#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,1.530499,2.178711,0.000000,2.675377,3.972822,0.054373,9.144911
0.000000,0.000000,1.684417,2.148149,0.000000,1.408027,3.212178,0.056084,11.748466
0.000000,0.000000,2.037908,2.566766,0.000000,1.236422,2.791089,0.471575,10.459312
0.000000,0.000000,1.606083,2.067613,0.000000,1.902784,2.816512,0.054197,9.287643
0.000000,0.000000,1.757579,2.046006,0.000000,1.065307,2.515620,0.046237,9.678407
0.000000,0.000000,1.663659,3.501112,0.000000,1.075579,2.534239,0.396239,9.832014
0.000000,0.000000,1.725075,2.113331,0.000000,1.651573,3.066952,0.044046,8.960655
0.000000,0.000000,1.753616,2.185516,0.000000,1.177756,2.756866,0.043526,9.792283
0.000000,0.000000,1.706407,2.120984,0.000000,1.313794,2.576742,0.385841,8.911390
0.000000,0.000000,1.864116,2.157882,0.000000,1.937654,3.111733,0.044810,9.338462
0.000000,0.000000,1.692859,1.952773,0.000000,1.191923,2.498616,0.395995,9.773579
0.000000,0.000000,2.861368,1.994197,0.000000,3.541083,3.256000,0.049496,9.924778
0.000000,0.000000,1.862839,2.077884,0.000000,1.123385,3.026320,0.372394,11.913155
0.000000,0.000000,1.726747,1.972797,0.000000,2.030730,3.787822,0.048403,9.278203
0.000000,0.000000,2.066184,1.972714,0.000000,1.285497,2.897947,0.310743,11.056138
0.000000,0.000000,1.640615,1.775954,0.000000,1.890241,2.914872,0.046204,8.961360
0.000000,0.000000,1.597690,1.786887,0.000000,1.142034,2.856100,0.333880,9.248120
0.000000,0.000000,1.648094,1.916709,0.000000,2.289984,3.436283,0.047432,8.878523
0.000000,0.000000,3.945536,1.976341,0.000000,2.032542,3.314644,0.043305,12.775189
0.000000,0.000000,4.512106,2.485026,0.000000,1.401715,3.215837,0.045942,13.502990
0.000000,0.000000,3.620810,2.123849,0.000000,1.343739,3.077053,0.401659,11.517916
0.000000,0.000000,1.716631,3.275618,0.000000,3.960587,3.806656,0.049940,10.887262
0.000000,0.000000,1.762821,2.044057,0.000000,2.954782,3.151118,0.046316,12.844707
0.000000,0.000000,1.621890,1.981162,0.000000,1.357806,4.640139,0.469560,10.905354
0.000000,0.000000,1.738850,1.920338,0.000000,2.349197,3.154557,0.051136,11.399614
0.000000,0.000000,1.698473,1.962326,0.000000,1.084814,2.843802,0.430528,10.404009
0.000000,0.000000,1.621469,1.949446,0.000000,2.214811,3.627115,0.050182,9.011456
0.000000,0.000000,1.552138,1.884217,0.000000,1.555322,3.308043,0.065763,10.455701
0.000000,0.000000,1.642997,2.190039,0.000000,1.283696,2.817561,0.459192,9.916940
0.000000,0.000000,1.786915,2.010047,0.000000,2.736890,3.485489,0.054331,9.449590
0.000000,0.000000,3.399834,1.974012,0.000000,1.550807,3.229287,0.048074,12.744060
0.000000,0.000000,3.498742,1.879285,0.000000,1.416538,2.922347,0.048696,11.230145
0.000000,0.000000,1.474312,2.500036,0.000000,1.125848,2.589143,0.558342,9.464663
0.000000,0.000000,1.586782,2.030596,0.000000,2.677989,3.786241,0.053941,8.962641
0.000000,0.000000,1.922471,2.059085,0.000000,1.691300,3.194957,0.050626,11.577204
0.000000,0.000000,1.589277,2.042945,0.000000,1.512648,3.237896,0.058002,9.728678
0.000000,0.000000,2.027058,2.151454,0.000000,1.289820,2.988454,0.679443,10.155504
0.000000,0.000000,1.577390,2.320757,0.000000,3.809507,4.881724,0.062494,9.947872
0.000000,0.000000,1.860017,2.290202,0.000000,1.921197,3.243853,0.058663,14.101385
0.000000,0.000000,1.590634,2.118978,0.000000,1.544347,3.471247,0.060681,10.075251
0.000000,0.000000,3.283615,2.179747,0.000000,1.110395,2.772543,0.723256,11.740418
0.000000,0.000000,2.960967,2.494092,0.000000,3.467851,4.332495,0.090095,11.317839
0.000000,0.000000,1.656084,4.064874,0.000000,1.548565,3.302115,0.065066,14.887985
0.000000,0.000000,3.382548,2.708321,0.000000,1.103510,2.894467,0.584113,12.183809
0.000000,0.000000,3.557519,2.150193,0.000000,2.158213,3.369803,0.056189,11.504228
0.000000,0.000000,1.792169,3.701946,0.000000,1.302486,4.406430,0.593090,12.249698
0.000000,0.000000,1.848930,3.404359,0.000000,2.982246,3.499104,0.062475,12.724526
0.000000,0.000000,1.579304,2.629399,0.000000,1.078948,2.788447,0.524807,12.028522
0.000000,0.000000,1.599457,3.267327,0.000000,2.210193,3.701926,0.052682,10.418515
0.000000,0.000000,1.676464,2.125290,0.000000,1.463130,3.398435,0.059116,11.033892
0.000000,0.000000,2.028436,2.759165,0.000000,1.021945,2.680957,0.623095,10.888982
0.000000,0.000000,1.649326,2.257691,0.000000,3.101150,4.123435,0.057402,9.532131
0.000000,0.000000,2.071820,2.106684,0.000000,1.467783,4.336771,0.058945,12.693508
0.000000,0.000000,1.682824,2.478163,0.000000,1.135442,2.905233,0.399407,11.245325
0.000000,0.000000,1.640343,2.022102,0.000000,1.866174,3.387657,0.042605,9.279815
0.000000,0.000000,1.929033,2.145613,0.000000,1.312082,3.023757,0.313365,10.521045
0.000000,0.000000,1.942859,1.923952,0.000000,1.365775,3.531163,0.044238,9.558364
0.000000,0.000000,1.929298,3.948915,0.000000,2.683617,2.800397,0.300048,11.984848
0.000000,0.000000,1.716915,1.818375,0.000000,1.653957,3.104901,0.041844,10.292034
0.000000,0.000000,1.632552,1.996595,0.000000,1.378403,3.111586,0.292486,9.486709
0.000000,0.000000,1.617821,2.092466,0.000000,1.737388,2.963433,0.045080,9.659769
0.000000,0.000000,1.573473,2.093352,0.000000,1.546820,2.795206,0.332195,9.441065
0.000000,0.000000,1.646143,2.000422,0.000000,2.457971,3.350300,0.049003,9.289486
0.000000,0.000000,1.653661,2.462623,0.000000,1.379712,3.049785,0.044590,11.112969
0.000000,0.000000,3.444227,2.210898,0.000000,1.588238,3.395829,0.047604,11.165813
0.000000,0.000000,1.583023,4.066521,0.000000,2.366455,4.235230,0.489388,11.840210
0.000000,0.000000,1.978642,2.730739,0.000000,2.605462,4.409315,0.054367,12.988509
0.000000,0.000000,2.108684,2.584104,0.000000,2.054610,4.759339,0.063129,12.974873
0.000000,0.000000,2.280914,4.228578,0.000000,1.608036,3.671324,0.060661,14.697052
0.000000,0.000000,1.606322,3.719657,0.000000,1.730154,4.299378,0.081320,11.879220
0.000000,0.000000,1.904474,4.368434,0.000000,1.440922,3.029255,0.582780,13.830690
0.000000,0.000000,1.647467,3.143043,0.000000,4.301689,4.434151,0.060676,11.153351
0.000000,0.000000,2.307094,2.598135,0.000000,1.839109,3.464647,0.059970,14.992672
0.000000,0.000000,1.752822,2.709377,0.000000,1.661070,3.462573,0.068030,11.065698
0.000000,0.000000,1.609109,2.191231,0.000000,1.366671,3.592479,0.067427,10.280638
0.000000,0.000000,2.135193,2.287908,0.000000,1.233795,3.218037,0.661191,10.804188
0.000000,0.000000,1.679260,2.360414,0.000000,2.918441,4.154075,0.066977,10.397150
0.000000,0.000000,1.486261,2.339387,0.000000,1.681792,3.873033,0.061589,12.268067
0.000000,0.000000,2.666409,3.059414,0.000000,1.773534,4.233544,0.126106,12.663131
0.000000,0.000000,1.980262,2.856340,0.000000,1.166061,3.068654,0.633628,12.559680
0.000000,0.000000,1.866286,2.268424,0.000000,2.705296,4.068707,0.056894,10.276359
0.000000,0.000000,1.668654,2.578649,0.000000,1.507878,3.063311,0.055201,12.414681
0.000000,0.000000,1.841478,2.083308,0.000000,1.033642,4.871478,0.057685,9.690686
0.000000,0.000000,1.953304,2.110810,0.000000,1.041240,2.872995,0.623118,11.234152
0.000000,0.000000,3.246279,3.140431,0.000000,3.112874,4.778000,0.088326,12.142089
0.000000,0.000000,3.647313,2.548437,0.000000,1.458949,3.185519,0.055082,15.499693
0.000000,0.000000,1.731077,2.018857,0.000000,1.449237,3.309314,0.058424,9.498485
0.000000,0.000000,3.525953,2.062511,0.000000,1.142186,3.012479,0.514365,11.595372
0.000000,0.000000,1.610838,3.884801,0.000000,3.531543,4.148028,0.057402,11.313101
0.000000,0.000000,1.787314,2.008780,0.000000,1.436232,3.313129,0.063669,12.780313
0.000000,0.000000,2.345371,2.693764,0.000000,1.314190,3.177438,0.049778,10.963978
0.000000,0.000000,1.551807,2.394881,0.000000,1.080017,2.599203,0.489245,9.590614
0.000000,0.000000,1.849342,1.962357,0.000000,1.857158,3.224758,0.047211,9.069943
0.000000,0.000000,1.571238,2.145612,0.000000,1.478633,2.932426,0.044661,9.906412
0.000000,0.000000,2.192796,1.899816,0.000000,1.269269,2.963418,0.413012,9.591877
0.000000,0.000000,1.766176,2.408662,0.000000,1.832815,3.641415,0.306160,10.060392
0.000000,0.000000,3.539240,1.942503,0.000000,1.417512,3.579918,0.222018,12.337437
0.000000,0.000000,3.090852,1.896657,0.000000,2.829366,3.640953,0.247112,11.251853
0.000000,0.000000,1.896262,1.785129,0.000000,2.206647,4.670047,0.265012,11.479052
0.000000,0.000000,1.831905,2.158417,0.000000,2.035424,5.474040,0.234253,12.340020
0.000000,0.000000,1.718488,1.842206,0.000000,2.336611,3.619105,0.218862,12.492723
0.000000,0.000000,1.682578,1.627814,0.000000,1.472285,4.598867,0.221630,10.563302
0.000000,0.000000,1.454529,1.825738,0.000000,1.889524,4.157101,0.239745,10.658926
0.000000,0.000000,1.530484,1.983197,0.000000,1.973783,4.039898,0.046174,10.870333
0.000000,0.000000,1.960687,1.654498,0.000000,1.601522,3.278355,0.249976,10.698151
0.000000,0.000000,1.540245,1.685443,0.000000,1.908112,3.965790,0.035862,9.387247
0.000000,0.000000,2.828814,1.729650,0.000000,1.491345,3.579629,0.039574,11.626208
0.000000,0.000000,3.178306,1.763709,0.000000,1.448226,3.504739,0.325222,12.937516
0.000000,0.000000,3.244293,2.008087,0.000000,1.880674,3.776981,0.044765,11.721388
0.000000,0.000000,3.705232,2.003240,0.000000,1.811250,3.370237,0.039368,12.549023
0.000000,0.000000,1.605140,3.219677,0.000000,3.179307,3.732639,0.040346,11.107337
0.000000,0.000000,1.560741,1.801470,0.000000,1.467662,3.373319,0.040289,11.384710
0.000000,0.000000,1.670670,1.830641,0.000000,1.234308,3.072160,0.338181,9.392190
0.000000,0.000000,1.764566,2.073403,0.000000,2.070950,3.773660,0.044588,9.507543
0.000000,0.000000,1.517636,2.258079,0.000000,1.467159,3.272635,0.038782,10.794189
0.000000,0.000000,1.622256,1.645622,0.000000,1.362104,3.334165,0.041492,9.015744
0.000000,0.000000,1.858841,1.687849,0.000000,1.305415,3.229285,0.043698,9.318917
0.000000,0.000000,1.704835,3.171389,0.000000,2.780816,3.185236,0.418137,10.520815
0.000000,0.000000,1.799379,2.046696,0.000000,2.356046,4.000545,0.044971,11.325290
0.000000,0.000000,1.731806,1.947614,0.000000,1.923623,3.530807,0.042415,11.209798
0.000000,0.000000,1.628116,1.933285,0.000000,1.378149,3.437345,0.043705,10.184831
0.000000,0.000000,1.551474,2.046910,0.000000,1.290074,3.258480,0.049619,9.644232
0.000000,0.000000,1.641941,2.064665,0.000000,1.341134,3.010518,0.045344,9.493423
0.000000,0.000000,1.577488,2.024701,0.000000,1.008843,2.615316,0.543676,9.146896
0.000000,0.000000,1.616664,2.083326,0.000000,3.495059,3.021483,0.047987,8.938730
0.000000,0.000000,1.545260,3.015914,0.000000,3.109834,4.210763,0.054299,12.203785
0.000000,0.000000,1.606490,1.868413,0.000000,1.323146,2.393432,0.052681,12.009252
0.000000,0.000000,1.665114,1.888644,0.000000,0.973212,1.897944,0.051086,8.410674
0.000000,0.000000,1.655842,1.763077,0.000000,0.856832,1.731773,0.332166,7.261283
0.000000,0.000000,1.649052,1.916832,0.000000,1.292131,1.855327,0.031099,7.381288
0.000000,0.000000,3.645007,1.725471,0.000000,2.794818,1.819569,0.075288,9.410626
0.000000,0.000000,1.639947,1.739931,0.000000,1.031446,1.675357,0.031434,8.888077
0.000000,0.000000,1.580084,1.749398,0.000000,1.166130,1.636692,0.032842,7.892724
0.000000,0.000000,1.778729,2.348190,0.000000,0.697300,1.392653,0.313946,7.844777
0.000000,0.000000,1.692216,1.743789,0.000000,1.350589,1.757974,0.030136,6.573060
0.000000,0.000000,1.309267,1.783057,0.000000,1.067491,1.472263,0.271151,6.985379
0.000000,0.000000,1.707585,1.763679,0.000000,1.444431,2.263857,0.036087,7.014815
0.000000,0.000000,1.574601,1.856780,0.000000,1.195709,1.862289,0.329714,8.050036
0.000000,0.000000,4.048045,1.941931,0.000000,2.230571,2.758697,0.046994,10.266180
0.000000,0.000000,1.489240,2.961657,0.000000,1.520891,2.288917,0.369575,10.467600
0.000000,0.000000,1.710580,2.036461,0.000000,2.112944,3.038611,0.047990,8.955248
0.000000,0.000000,1.644565,2.423743,0.000000,1.707338,2.254206,0.356603,10.333886
0.000000,0.000000,1.559692,2.091492,0.000000,2.578247,2.646689,0.051354,8.953597
0.000000,0.000000,1.511270,2.099736,0.000000,1.732798,2.871697,0.050305,9.994403
0.000000,0.000000,1.585224,2.233219,0.000000,1.659764,5.056993,0.432976,9.612268
0.000000,0.000000,2.597624,2.533241,0.000000,2.928511,4.434445,0.054653,13.376891
0.000000,0.000000,4.366890,2.407919,0.000000,2.108996,3.191515,0.059808,15.476464
0.000000,0.000000,1.716429,2.225923,0.000000,1.987132,3.320256,0.056561,10.475514
0.000000,0.000000,1.965038,2.380294,0.000000,1.436363,3.000571,0.486723,10.934030
0.000000,0.000000,2.866688,2.220733,0.000000,3.091737,3.836993,0.059186,11.066721
0.000000,0.000000,1.551913,2.705630,0.000000,3.028489,3.379335,0.062406,12.404923
0.000000,0.000000,1.661401,2.819626,0.000000,2.658778,3.019518,0.399678,12.134615
0.000000,0.000000,1.756756,2.212060,0.000000,1.978063,3.506751,0.052220,11.235215
0.000000,0.000000,1.815569,1.995242,0.000000,1.678574,2.927133,0.405502,10.482929
0.000000,0.000000,1.904741,2.007279,0.000000,2.257978,3.535286,0.053924,10.043715
0.000000,0.000000,1.608312,2.204202,0.000000,1.628127,3.614581,0.054017,10.868713
0.000000,0.000000,1.523678,1.946057,0.000000,1.595102,3.613191,0.470345,9.803379
0.000000,0.000000,1.426642,1.945432,0.000000,2.573278,3.380531,0.054095,10.220183
0.000000,0.000000,1.762373,2.020438,0.000000,1.505286,3.219908,0.051648,10.935415
0.000000,0.000000,3.406294,1.857416,0.000000,1.450162,2.717484,0.356889,11.109944
0.000000,0.000000,1.536287,2.976294,0.000000,3.919674,3.360951,0.048870,10.073345
0.000000,0.000000,1.651356,1.736407,0.000000,1.487193,2.777476,0.293768,11.773527
0.000000,0.000000,1.683774,1.816240,0.000000,1.761162,2.634526,0.049570,9.058933
0.000000,0.000000,1.657035,1.785227,0.000000,1.165917,2.466086,0.358930,9.626806
0.000000,0.000000,1.556001,2.074265,0.000000,2.132999,3.346245,0.048833,8.625727
0.000000,0.000000,1.596331,2.582687,0.000000,1.199223,2.549839,0.342278,10.800911
0.000000,0.000000,1.619969,1.891998,0.000000,1.943208,3.102116,0.048013,8.593173
0.000000,0.000000,1.798059,2.555250,0.000000,1.603760,2.618992,0.390825,10.496818
0.000000,0.000000,1.963347,2.099441,0.000000,2.379220,2.818920,0.054284,9.763556
0.000000,0.000000,1.949163,2.797459,0.000000,1.372169,2.582943,0.045952,11.115821
0.000000,0.000000,1.583551,2.370634,0.000000,1.283862,2.325105,0.503114,9.062519
0.000000,0.000000,1.540665,2.169490,0.000000,2.731013,2.868629,0.054103,8.947338
0.000000,0.000000,1.634377,2.023288,0.000000,1.233870,2.665974,0.049575,10.435288
0.000000,0.000000,3.166189,2.052730,0.000000,1.271780,2.682923,0.549528,10.267602
0.000000,0.000000,1.768221,3.956837,0.000000,4.213535,3.583255,0.058803,11.422739
0.000000,0.000000,2.372621,3.110714,0.000000,1.628979,3.113343,0.057594,14.517399
0.000000,0.000000,1.842911,3.701659,0.000000,1.560599,2.668215,0.518676,11.513903
0.000000,0.000000,1.786930,3.257568,0.000000,3.861936,3.328204,0.055220,11.002229
0.000000,0.000000,1.781415,2.257444,0.000000,1.174054,2.636565,0.431072,12.582780
0.000000,0.000000,1.818011,2.244296,0.000000,2.040402,6.575086,0.059966,9.455536
0.000000,0.000000,1.810902,2.239523,0.000000,1.247588,2.997825,0.513406,14.020660
0.000000,0.000000,1.613076,2.426133,0.000000,2.270683,3.475806,0.060039,10.017067
0.000000,0.000000,1.587276,3.035746,0.000000,1.259318,2.958970,0.542194,11.754745
0.000000,0.000000,1.681936,2.414327,0.000000,2.759928,3.908426,0.057125,10.082151
0.000000,0.000000,1.851304,2.453464,0.000000,1.188989,3.276957,0.507761,12.437976
0.000000,0.000000,1.506112,2.471502,0.000000,2.182362,3.451319,0.414041,10.157257
0.000000,0.000000,1.838609,2.834835,0.000000,1.760693,3.364476,0.414673,12.095321
0.000000,0.000000,1.839254,2.264712,0.000000,2.287858,4.191270,0.057874,10.893586
0.000000,0.000000,1.809697,2.306294,0.000000,1.877222,3.720611,0.056863,11.857990
0.000000,0.000000,1.859436,2.383968,0.000000,1.495156,3.560584,0.587771,11.061282
0.000000,0.000000,1.636107,2.483451,0.000000,3.721439,6.750117,0.081177,11.043545
0.000000,0.000000,1.951654,2.394601,0.000000,1.901004,4.384423,0.071792,16.329484
0.000000,0.000000,2.188736,2.442404,0.000000,1.526345,3.535992,0.066490,12.359809
0.000000,0.000000,1.578956,2.821566,0.000000,1.415579,3.388845,0.601303,10.795270
0.000000,0.000000,1.680640,2.690643,0.000000,2.783864,4.177274,0.057465,11.204837
0.000000,0.000000,1.698349,2.371479,0.000000,1.442566,4.010926,0.063993,12.440061
0.000000,0.000000,1.754367,2.516582,0.000000,1.621296,3.056235,0.541273,11.096707
0.000000,0.000000,1.618551,2.927303,0.000000,2.057551,3.786017,0.053522,11.355473
0.000000,0.000000,1.829380,2.360722,0.000000,1.173917,3.700499,0.503929,11.464006
0.000000,0.000000,2.571587,2.398537,0.000000,2.474542,4.156672,0.059049,11.601687
0.000000,0.000000,3.432393,2.415631,0.000000,1.408261,3.419764,0.454559,13.955910
0.000000,0.000000,1.460408,2.191998,0.000000,2.099471,3.841191,0.054710,10.095465
0.000000,0.000000,3.456609,2.172504,0.000000,1.813737,3.621864,0.419765,12.918929
0.000000,0.000000,3.601674,2.488711,0.000000,1.924128,3.580798,0.052812,13.311673
0.000000,0.000000,1.907236,2.084647,0.000000,1.329203,3.587098,0.391071,10.749840
0.000000,0.000000,3.227035,2.160495,0.000000,2.303033,3.901388,0.052654,11.818385
0.000000,0.000000,1.477086,3.040136,0.000000,1.394801,3.707668,0.448662,12.082773
0.000000,0.000000,1.617497,3.402585,0.000000,2.347687,6.553765,0.082779,11.740909
0.000000,0.000000,1.553137,3.776827,0.000000,1.668476,3.965892,0.441256,15.797592
0.000000,0.000000,1.506636,2.266222,0.000000,2.478875,4.227459,0.065838,11.145434
0.000000,0.000000,2.339690,2.246509,0.000000,1.503924,4.566946,0.410505,12.750886
0.000000,0.000000,1.700015,2.986456,0.000000,2.215427,4.129235,0.058961,12.561656
0.000000,0.000000,1.682890,2.299500,0.000000,1.617456,4.238128,3.345760,11.734152
0.000000,0.000000,1.633650,2.479263,0.000000,2.228042,4.314582,0.373154,14.699588
0.000000,0.000000,1.736176,3.016749,0.000000,2.177639,4.302480,0.321565,13.207079
0.000000,0.000000,1.711010,2.495662,0.000000,1.682994,4.736853,0.308109,12.439761
0.000000,0.000000,1.694545,2.441844,0.000000,2.246671,4.967937,0.292994,12.284348
0.000000,0.000000,1.769170,2.704509,0.000000,2.611260,7.088182,0.342123,13.447975
0.000000,0.000000,1.627716,2.306000,0.000000,3.209179,6.230753,0.318476,15.627134
0.000000,0.000000,1.782142,2.850183,0.000000,2.991531,5.978213,0.307910,16.085712
0.000000,0.000000,1.866436,2.303817,0.000000,4.318369,6.678354,0.319825,15.018881
0.000000,0.000000,1.650251,2.553085,0.000000,3.155860,6.685310,0.354985,17.155133
0.000000,0.000000,2.536208,2.430639,0.000000,3.198701,7.297405,0.071325,16.834438
0.000000,0.000000,2.271303,2.615584,0.000000,2.822224,6.832080,0.065810,17.278274
0.000000,0.000000,1.735477,2.527468,0.000000,2.613972,6.210271,0.070933,15.637859
0.000000,0.000000,1.769146,2.585650,0.000000,2.919000,6.629895,0.081823,15.006335
0.000000,0.000000,2.108364,3.590138,0.000000,2.553468,6.438413,0.094029,17.203912
0.000000,0.000000,2.380048,2.675101,0.000000,2.256854,6.664486,0.557837,16.083832
0.000000,0.000000,1.857566,2.541184,0.000000,3.558626,7.170086,0.080714,15.761168
0.000000,0.000000,1.705661,2.817992,0.000000,2.852140,6.918683,0.082303,17.211949
0.000000,0.000000,1.500139,2.524792,0.000000,4.414530,8.470680,0.074394,15.577888
0.000000,0.000000,1.525808,2.339935,0.000000,2.549619,6.744028,0.082471,18.538800
0.000000,0.000000,2.003036,2.495024,0.000000,2.706744,6.419655,0.096506,15.594891
0.000000,0.000000,1.692999,2.629680,0.000000,2.564833,6.366279,0.088721,15.519245
0.000000,0.000000,1.472272,2.575133,0.000000,2.606080,6.065136,0.083018,14.917720
0.000000,0.000000,1.686082,2.492789,0.000000,3.771661,6.367796,0.090446,14.715931
0.000000,0.000000,1.648406,3.772557,0.000000,2.330427,6.159385,0.103695,17.553943
0.000000,0.000000,3.385499,2.825154,0.000000,2.367209,6.026533,0.625008,16.729305
0.000000,0.000000,1.695981,2.619277,0.000000,4.359120,6.601437,0.079989,17.646221
0.000000,0.000000,1.761876,2.414430,0.000000,2.980089,7.363902,0.071505,16.857541
0.000000,0.000000,1.753068,2.474624,0.000000,3.032367,6.755002,0.076901,16.234406
0.000000,0.000000,2.287091,3.226206,0.000000,2.722239,7.071283,0.098121,17.087083
0.000000,0.000000,1.640703,2.348625,0.000000,2.912901,7.699187,0.089672,15.810068
0.000000,0.000000,1.697986,2.426189,0.000000,3.068350,10.080505,0.110810,16.781951
0.000000,0.000000,2.162481,2.413320,0.000000,3.138674,7.589512,0.098046,19.934018
0.000000,0.000000,1.718781,3.429479,0.000000,3.230444,7.609877,0.089557,17.954400
0.000000,0.000000,1.803377,2.440923,0.000000,3.638625,6.962551,0.085050,17.108745
0.000000,0.000000,1.697625,2.365781,0.000000,3.292037,8.929137,0.090279,16.548539
0.000000,0.000000,2.080796,2.496384,0.000000,2.946511,7.095969,0.072053,18.756695
0.000000,0.000000,3.700763,2.352127,0.000000,3.073859,6.600347,0.069552,17.819009
0.000000,0.000000,1.521582,2.188639,0.000000,2.981075,6.817656,0.069409,14.924715
0.000000,0.000000,1.766618,2.225370,0.000000,2.974105,6.685770,0.069025,15.346495
0.000000,0.000000,1.632365,2.318362,0.000000,3.464366,7.360217,0.072425,15.125735
0.000000,0.000000,2.008636,2.578060,0.000000,2.972026,6.888697,0.070426,17.191166
